,device_brand,5g,internal_memory,ram,days_used,price
1532,11,0,32.0,4.0,867,25668
1533,11,0,16.0,4.0,925,25854
1534,11,0,16.0,4.0,932,26102
1535,11,0,16.0,4.0,950,25544
1536,11,0,32.0,4.0,836,26784
1537,11,0,32.0,4.0,885,28458
1538,11,0,16.0,4.0,803,25358
1539,11,0,16.0,4.0,784,27652
1540,11,0,16.0,4.0,578,27900
1541,11,0,16.0,4.0,749,25854
1542,11,0,32.0,4.0,1047,29884
1543,11,0,32.0,4.0,697,24180
1544,11,0,64.0,4.0,1038,33666
1545,11,0,16.0,4.0,770,29202
1546,11,0,32.0,4.0,1055,23064
1547,11,0,16.0,4.0,718,28396
1548,11,0,32.0,4.0,940,26660
1549,11,0,32.0,4.0,903,29884
1550,11,0,16.0,4.0,582,27962
1551,11,0,32.0,4.0,548,25730
1552,11,0,16.0,4.0,1077,26288
1553,11,0,32.0,4.0,958,29450
1554,11,0,64.0,4.0,914,27962
1555,11,0,32.0,4.0,1045,22568
1556,11,0,16.0,4.0,765,23436
1557,11,0,16.0,4.0,904,23436
1558,11,0,64.0,4.0,801,29884
1559,11,0,32.0,4.0,987,29574
1560,11,0,16.0,4.0,641,24056
1561,11,0,16.0,4.0,634,21452
1562,11,0,16.0,4.0,564,27528
1563,11,0,32.0,4.0,714,27838
1564,11,0,16.0,4.0,1072,28148
1565,11,0,32.0,4.0,562,25792
1566,11,0,32.0,4.0,668,26226
1567,11,0,16.0,4.0,1074,29016
1568,11,0,32.0,4.0,769,27962
1569,11,0,16.0,4.0,652,27404
1570,11,0,16.0,4.0,1024,25544
1571,11,0,32.0,4.0,585,24552
1572,11,0,32.0,4.0,578,26412
1573,11,0,32.0,4.0,592,25606
1574,11,0,32.0,4.0,828,27466
1575,11,0,32.0,4.0,747,27156
1576,11,0,16.0,4.0,929,22754
1577,11,0,32.0,4.0,701,27838
1578,11,0,32.0,4.0,988,27156
1579,11,0,32.0,4.0,977,26722
1580,11,0,16.0,4.0,977,21762
1581,11,0,16.0,4.0,680,27466
1582,11,0,32.0,4.0,1050,25916
1583,11,0,32.0,4.0,876,25482
1584,11,0,16.0,4.0,723,32364
1585,11,0,16.0,4.0,645,27776
1586,11,0,16.0,4.0,881,28086
1587,11,0,32.0,4.0,1047,27280
1588,11,0,32.0,4.0,618,29202
1589,11,0,16.0,4.0,1081,25606
1590,11,0,32.0,4.0,808,30814
1591,11,0,16.0,4.0,675,28334
1592,11,0,32.0,4.0,610,25544
1593,11,0,32.0,4.0,859,24490
1594,11,0,32.0,4.0,865,26288
1595,11,0,16.0,4.0,999,24180
1596,11,0,16.0,4.0,884,20212
1597,11,0,16.0,4.0,958,21080
1598,11,0,16.0,4.0,898,28582
1599,11,0,32.0,4.0,1012,28644
1600,11,0,32.0,4.0,573,26226
1601,11,0,32.0,4.0,543,25606
1602,11,0,16.0,4.0,954,29884
1603,11,0,16.0,4.0,946,26040
1604,11,0,16.0,4.0,721,25048
1605,11,0,32.0,4.0,898,25296
1606,11,0,32.0,4.0,904,23560
1607,11,0,32.0,4.0,802,26474
1608,11,0,32.0,4.0,655,25358
1609,11,0,32.0,4.0,1033,26412
1610,11,0,16.0,4.0,780,31496
1611,11,0,16.0,4.0,766,30566
1612,11,0,16.0,4.0,602,28396
1613,11,0,16.0,4.0,917,21948
1614,11,0,16.0,4.0,986,27590
1615,11,0,16.0,4.0,574,26598
1616,11,0,16.0,4.0,582,26598
1617,11,0,16.0,4.0,944,24428
1618,11,0,16.0,4.0,630,26040
1619,11,0,16.0,4.0,818,27652
1620,11,0,16.0,4.0,542,22196
1621,11,0,512.0,0.25,987,19716
1622,11,0,16.0,4.0,668,26846
1623,11,0,16.0,4.0,899,28706
1624,11,0,16.0,4.0,801,26288
1625,11,0,16.0,4.0,740,29264
1626,11,0,16.0,4.0,549,24428
1627,11,0,16.0,4.0,890,27466
1628,11,0,16.0,4.0,893,23188
1629,11,0,16.0,4.0,551,24056
1630,11,0,16.0,4.0,638,24676
1631,11,0,512.0,0.25,836,22010
1632,11,0,16.0,4.0,627,26536
1633,11,0,128.0,4.0,369,34844
1634,11,0,128.0,4.0,310,33666
1635,11,0,64.0,4.0,518,28644
1636,11,0,64.0,4.0,586,31000
1637,11,0,32.0,4.0,668,28024
1638,11,0,64.0,4.0,394,32116
1639,11,0,32.0,4.0,487,29822
1640,11,0,32.0,4.0,716,28396
1641,11,0,64.0,4.0,445,30504
1642,11,0,128.0,4.0,492,31992
1643,11,0,64.0,4.0,494,27962
1644,11,0,128.0,4.0,696,28086
1645,11,0,256.0,4.0,366,33480
1646,11,0,32.0,4.0,545,26350
1647,11,0,32.0,4.0,478,28706
1648,11,0,128.0,4.0,860,31434
1649,11,0,32.0,4.0,743,28706
1650,11,0,64.0,4.0,746,25916
1651,11,0,32.0,4.0,730,28210
1652,11,0,32.0,4.0,616,27528
1653,11,0,32.0,4.0,588,27528
1654,11,0,16.0,4.0,576,25606
1655,11,0,32.0,4.0,613,29698
1656,11,0,16.0,4.0,911,27466
1657,11,0,16.0,4.0,611,24614
1658,11,0,16.0,4.0,961,26412
1659,11,0,16.0,4.0,864,27032
1660,11,0,16.0,4.0,632,27094
1661,11,0,16.0,4.0,642,25234
1662,11,0,32.0,4.0,803,26288
1663,11,0,32.0,4.0,549,23746
1664,11,0,32.0,4.0,702,31744
1665,11,0,32.0,4.0,859,30380
1666,11,0,16.0,4.0,862,24552
1667,11,0,16.0,4.0,661,27962
1668,11,0,16.0,4.0,681,25358
1669,11,0,32.0,4.0,1015,29264
1670,11,0,16.0,4.0,574,27280
1671,11,0,16.0,4.0,738,29512
1672,11,0,16.0,4.0,556,27404
1673,11,0,16.0,4.0,813,25048
1674,11,0,16.0,4.0,706,27962
1675,11,0,16.0,4.0,554,26040
1676,11,0,32.0,4.0,986,22568
1677,11,0,32.0,4.0,924,22878
1678,11,0,32.0,4.0,981,27032
1679,11,0,32.0,4.0,726,29450
1680,11,0,16.0,4.0,741,26722
1681,11,0,16.0,4.0,872,27838
1682,11,0,32.0,4.0,824,26288
1683,11,0,16.0,4.0,849,28272
1684,11,0,16.0,4.0,809,25420
1685,11,0,32.0,4.0,578,26226
1686,11,0,32.0,4.0,1033,24924
1687,11,0,16.0,4.0,663,27466
1688,11,0,16.0,4.0,599,27714
1689,11,0,32.0,4.0,867,29512
1690,11,0,16.0,4.0,983,25854
1691,11,0,16.0,4.0,565,27528
1692,11,0,16.0,4.0,981,29450
1693,11,0,32.0,4.0,709,27280
1694,11,0,16.0,4.0,1002,22382
1695,11,0,32.0,4.0,713,21700
1696,11,0,32.0,4.0,881,24180
1697,11,0,32.0,4.0,821,24676
1698,11,0,32.0,0.25,674,23746
1699,11,0,32.0,4.0,798,26226
1700,11,0,32.0,4.0,570,30504
1701,11,0,32.0,4.0,617,28706
1702,11,0,32.0,4.0,746,25916
1703,11,0,32.0,4.0,814,28024
1704,11,0,16.0,4.0,980,25792
1705,11,0,32.0,4.0,930,24428
1706,11,0,32.0,4.0,1003,24924
1707,11,0,32.0,4.0,696,22568
1708,11,0,16.0,4.0,652,23126
1709,11,0,16.0,4.0,561,28210
1710,11,0,16.0,4.0,695,21266
1711,11,0,32.0,4.0,959,23188
1712,11,0,16.0,4.0,778,24738
1713,11,0,32.0,4.0,588,27342
1714,11,0,32.0,4.0,776,25482
1715,11,0,16.0,4.0,1025,24614
1716,11,0,16.0,4.0,890,20336
1717,11,0,16.0,4.0,564,23436
1718,11,0,32.0,4.0,1000,29202
1719,11,0,32.0,4.0,646,23622
1720,11,0,16.0,4.0,708,22506
1721,11,0,16.0,4.0,775,26598
1722,11,0,32.0,4.0,1009,25916
1723,11,0,32.0,4.0,952,25606
1724,11,0,16.0,4.0,708,27776
1725,11,0,16.0,4.0,715,20274
1726,11,0,16.0,4.0,952,20956
1727,11,0,32.0,4.0,1048,29636
1728,11,0,32.0,4.0,752,29698
1729,11,0,32.0,4.0,801,26536
1730,11,0,32.0,4.0,780,24862
1731,11,0,16.0,4.0,563,24924
1732,11,0,32.0,4.0,909,28086
1733,11,0,16.0,4.0,688,27342
1734,11,0,32.0,4.0,980,23312
1735,11,0,16.0,4.0,569,31248
1736,11,0,16.0,4.0,910,29760
1737,11,0,16.0,4.0,782,26784
1738,11,0,32.0,4.0,1015,26350
1739,11,0,16.0,4.0,722,23312
1740,11,0,32.0,4.0,1005,26784
1741,11,0,16.0,4.0,751,24676
1742,11,0,16.0,4.0,996,29016
1743,11,0,16.0,4.0,592,20770
1744,11,0,32.0,4.0,632,26412
1745,11,0,32.0,4.0,888,25234
1746,11,0,32.0,4.0,646,22258
1747,11,0,32.0,4.0,597,23932
1748,11,0,32.0,4.0,1018,25668
1749,11,0,16.0,4.0,1091,21328
1750,11,0,16.0,4.0,601,23374
1751,11,0,16.0,4.0,646,19964
1752,11,0,16.0,4.0,778,18848
1753,11,0,16.0,4.0,853,26536
1754,11,0,16.0,4.0,673,22754
1755,11,0,16.0,4.0,744,26970
1756,11,0,32.0,4.0,662,29450
1757,11,0,16.0,4.0,633,26288
1758,11,0,32.0,4.0,984,26226
1759,11,0,16.0,4.0,1093,24056
1760,11,0,32.0,4.0,803,26474
1761,11,0,32.0,4.0,670,28148
1762,11,0,16.0,4.0,949,19096
1763,11,0,16.0,4.0,780,28582
1764,11,0,16.0,4.0,1077,25358
1765,11,0,32.0,4.0,880,24924
1766,11,0,32.0,4.0,914,27404
1767,11,0,16.0,4.0,668,26846
1768,11,0,16.0,4.0,592,21514
1769,11,0,16.0,4.0,1008,21638
1770,11,0,16.0,4.0,941,20398
1771,11,0,16.0,4.0,703,23622
1772,11,0,32.0,4.0,718,28024
1773,11,0,32.0,4.0,970,26660
1774,11,0,16.0,4.0,910,26226
1775,11,0,32.0,4.0,646,24242
1776,11,0,16.0,4.0,733,29760
1777,11,0,16.0,4.0,644,23870
1778,11,0,16.0,4.0,565,23188
1779,11,0,16.0,4.0,723,24242
1780,11,0,16.0,4.0,1057,20274
